cluster	ORF	gene_name
regulation of cell cycle	YPL256C	CLN2
regulation of cell cycle	YPL269W	KAR9
regulation of cell cycle	YPR075C	OPY2
regulation of cell cycle	YPR119W	CLB2
regulation of cell cycle	YPR120C	CLB5
regulation of cell cycle	YPR141C	KAR3
mitochondrion	YAL010C	MDM10
mitochondrion	YAL011W	SWC3
mitochondrion	YAL019W	FUN30
mitochondrion	YAL048C	GEM1
mitochondrion	YAR002C-A	ERP1
mitochondrion	YBL088C	TEL1
mitochondrion	YBR078W	ECM33
mitochondrion	YBR106W	PHO88
mitochondrion	YBR150C	TBS1
mitochondrion	YBR200W	BEM1
mitochondrion	YBR221C	PDB1
mitochondrion	YBR229C	ROT2
mitochondrion	YBR238C	YBR238C
mitochondrion	YBR269C	SDH8
mitochondrion	YBR291C	CTP1
mitochondrion	YCL033C	MXR2
mitochondrion	YCR008W	SAT4
mitochondrion	YCR028C-A	RIM1
mitochondrion	YDL033C	SLM3
mitochondrion	YDL048C	STP4
mitochondrion	YDL142C	CRD1
mitochondrion	YDL203C	ACK1
mitochondrion	YDL230W	PTP1
mitochondrion	YDL232W	OST4
mitochondrion	YDR049W	VMS1
mitochondrion	YDR061W	YDR061W
mitochondrion	YDR069C	DOA4
mitochondrion	YDR074W	TPS2
mitochondrion	YDR096W	GIS1
mitochondrion	YDR120C	TRM1
mitochondrion	YDR125C	ECM18
mitochondrion	YDR150W	NUM1
mitochondrion	YDR155C	CPR1
mitochondrion	YDR191W	HST4
mitochondrion	YDR219C	MFB1
mitochondrion	YDR233C	RTN1
mitochondrion	YDR332W	IRC3
mitochondrion	YDR393W	SHE9
mitochondrion	YDR477W	SNF1
mitochondrion	YDR505C	PSP1
mitochondrion	YDR508C	GNP1
mitochondrion	YEL031W	SPF1
mitochondrion	YEL037C	RAD23
mitochondrion	YEL047C	FRD1
mitochondrion	YEL061C	CIN8
mitochondrion	YER019W	ISC1
mitochondrion	YER020W	GPA2
mitochondrion	YER031C	YPT31
mitochondrion	YER061C	CEM1
mitochondrion	YER155C	BEM2
mitochondrion	YER164W	CHD1
mitochondrion	YER166W	DNF1
mitochondrion	YER178W	PDA1
mitochondrion	YFL011W	HXT10
mitochondrion	YFL018C	LPD1
mitochondrion	YFL030W	AGX1
mitochondrion	YFL036W	RPO41
mitochondrion	YFR019W	FAB1
mitochondrion	YFR053C	HXK1
mitochondrion	YGL005C	COG7
mitochondrion	YGL020C	GET1
mitochondrion	YGL151W	NUT1
mitochondrion	YGL195W	GCN1
mitochondrion	YGL197W	MDS3
mitochondrion	YGL211W	NCS6
mitochondrion	YGL219C	MDM34
mitochondrion	YGL253W	HXK2
mitochondrion	YGR086C	PIL1
mitochondrion	YGR101W	PCP1
mitochondrion	YGR174C	CBP4
mitochondrion	YGR178C	PBP1
mitochondrion	YGR181W	TIM13
mitochondrion	YGR231C	PHB2
mitochondrion	YHR001W-A	QCR10
mitochondrion	YHR004C	NEM1
mitochondrion	YHR030C	SLT2
mitochondrion	YHR067W	HTD2
mitochondrion	YHR135C	YCK1
mitochondrion	YHR179W	OYE2
mitochondrion	YHR189W	PTH1
mitochondrion	YHR194W	MDM31
mitochondrion	YIL047C	SYG1
mitochondrion	YIL105C	SLM1
mitochondrion	YIL134W	FLX1
mitochondrion	YIL139C	REV7
mitochondrion	YIL149C	MLP2
mitochondrion	YJL023C	PET130
mitochondrion	YJL046W	AIM22
mitochondrion	YJL082W	IML2
mitochondrion	YJL098W	SAP185
mitochondrion	YJL208C	NUC1
mitochondrion	YJR060W	CBF1
mitochondrion	YJR073C	OPI3
mitochondrion	YJR117W	STE24
mitochondrion	YKL053C-A	MDM35
mitochondrion	YKL056C	TMA19
mitochondrion	YKL081W	TEF4
mitochondrion	YKL113C	RAD27
mitochondrion	YKL120W	OAC1
mitochondrion	YKL205W	LOS1
mitochondrion	YKL208W	CBT1
mitochondrion	YKL212W	SAC1
mitochondrion	YKR001C	VPS1
mitochondrion	YKR010C	TOF2
mitochondrion	YKR019C	IRS4
mitochondrion	YKR042W	UTH1
mitochondrion	YKR065C	PAM17
mitochondrion	YLL001W	DNM1
mitochondrion	YLL024C	SSA2
mitochondrion	YLL040C	VPS13
mitochondrion	YLR087C	CSF1
mitochondrion	YLR089C	ALT1
mitochondrion	YLR091W	GEP5
mitochondrion	YLR426W	TDA5
mitochondrion	YLR454W	FMP27
mitochondrion	YML001W	YPT7
mitochondrion	YML008C	ERG6
mitochondrion	YML013W	UBX2
mitochondrion	YML048W	GSF2
mitochondrion	YML072C	TCB3
mitochondrion	YML128C	MSC1
mitochondrion	YMR003W	AIM34
mitochondrion	YMR035W	IMP2
mitochondrion	YMR038C	CCS1
mitochondrion	YMR060C	SAM37
mitochondrion	YMR065W	KAR5
mitochondrion	YMR078C	CTF18
mitochondrion	YMR129W	POM152
mitochondrion	YMR186W	HSC82
mitochondrion	YMR205C	PFK2
mitochondrion	YMR224C	MRE11
mitochondrion	YMR264W	CUE1
mitochondrion	YMR282C	AEP2
mitochondrion	YMR307W	GAS1
mitochondrion	YNL037C	IDH1
mitochondrion	YNL070W	TOM7
mitochondrion	YNL071W	LAT1
mitochondrion	YNL098C	RAS2
mitochondrion	YNL135C	FPR1
mitochondrion	YNL227C	JJJ1
mitochondrion	YNL292W	PUS4
mitochondrion	YNL315C	ATP11
mitochondrion	YNR020C	ATP23
mitochondrion	YNR041C	COQ2
mitochondrion	YOL009C	MDM12
mitochondrion	YOL027C	MDM38
mitochondrion	YOL045W	PSK2
mitochondrion	YOL081W	IRA2
mitochondrion	YOR065W	CYT1
mitochondrion	YOR070C	GYP1
mitochondrion	YOR089C	VPS21
mitochondrion	YOR144C	ELG1
mitochondrion	YOR191W	ULS1
mitochondrion	YOR266W	PNT1
mitochondrion	YOR297C	TIM18
mitochondrion	YOR298C-A	MBF1
mitochondrion	YOR330C	MIP1
mitochondrion	YOR346W	REV1
mitochondrion	YOR355W	GDS1
mitochondrion	YPL041C	MRX11
mitochondrion	YPL069C	BTS1
mitochondrion	YPL072W	UBP16
mitochondrion	YPL155C	KIP2
mitochondrion	YPL167C	REV3
mitochondrion	YPL172C	COX10
mitochondrion	YPL196W	OXR1
mitochondrion	YPL226W	NEW1
mitochondrion	YPR024W	YME1
mitochondrion	YPR054W	SMK1
mitochondrion	YPR134W	MSS18
mitochondrion	YPR140W	TAZ1
ribosome	YBL027W	RPL19B
ribosome	YBL072C	RPS8A
ribosome	YBL087C	RPL23A
ribosome	YBR031W	RPL4A
ribosome	YBR181C	RPS6B
ribosome	YCR031C	RPS14A
ribosome	YCR077C	PAT1
ribosome	YDL061C	RPS29B
ribosome	YDL082W	RPL13A
ribosome	YDL083C	RPS16B
ribosome	YDL130W	RPP1B
ribosome	YDL133C-A	RPL41B
ribosome	YDL136W	RPL35B
ribosome	YDL191W	RPL35A
ribosome	YDR025W	RPS11A
ribosome	YDR101C	ARX1
ribosome	YDR266C	HEL2
ribosome	YDR382W	RPP2B
ribosome	YDR385W	EFT2
ribosome	YDR496C	PUF6
ribosome	YEL043W	YEL043W
ribosome	YEL047C	FRD1
ribosome	YFL023W	BUD27
ribosome	YFR009W	GCN20
ribosome	YFR031C-A	RPL2A
ribosome	YGL031C	RPL24A
ribosome	YGL147C	RPL9A
ribosome	YGL195W	GCN1
ribosome	YGR054W	YGR054W
ribosome	YGR085C	RPL11B
ribosome	YGR118W	RPS23A
ribosome	YGR214W	RPS0A
ribosome	YHL033C	RPL8A
ribosome	YHR021C	RPS27B
ribosome	YHR203C	RPS4B
ribosome	YIL052C	RPL34B
ribosome	YIL133C	RPL16A
ribosome	YIR003W	AIM21
ribosome	YJL122W	ALB1
ribosome	YJL123C	MTC1
ribosome	YJL136C	RPS21B
ribosome	YJL138C	TIF2
ribosome	YJL177W	RPL17B
ribosome	YJR145C	RPS4A
ribosome	YKL056C	TMA19
ribosome	YKL081W	TEF4
ribosome	YKR096W	ESL2
ribosome	YLL045C	RPL8B
ribosome	YML063W	RPS1B
ribosome	YML107C	PML39
ribosome	YMR116C	ASC1
ribosome	YMR121C	RPL15B
ribosome	YMR143W	RPS16A
ribosome	YMR230W	RPS10B
ribosome	YMR247C	RKR1
ribosome	YMR269W	TMA23
ribosome	YNL227C	JJJ1
ribosome	YNL255C	GIS2
ribosome	YNL302C	RPS19B
ribosome	YOL111C	MDY2
ribosome	YPL079W	RPL21B
ribosome	YPL090C	RPS6A
ribosome	YPR043W	RPL43A
structural constituent of ribosome	YBL027W	RPL19B
structural constituent of ribosome	YBL072C	RPS8A
structural constituent of ribosome	YBL087C	RPL23A
structural constituent of ribosome	YBR031W	RPL4A
structural constituent of ribosome	YBR181C	RPS6B
structural constituent of ribosome	YCR031C	RPS14A
structural constituent of ribosome	YDL061C	RPS29B
structural constituent of ribosome	YDL082W	RPL13A
structural constituent of ribosome	YDL083C	RPS16B
structural constituent of ribosome	YDL130W	RPP1B
structural constituent of ribosome	YDL133C-A	RPL41B
structural constituent of ribosome	YDL136W	RPL35B
structural constituent of ribosome	YDL191W	RPL35A
structural constituent of ribosome	YDR025W	RPS11A
structural constituent of ribosome	YDR382W	RPP2B
structural constituent of ribosome	YFR031C-A	RPL2A
structural constituent of ribosome	YGL031C	RPL24A
structural constituent of ribosome	YGL147C	RPL9A
structural constituent of ribosome	YGR085C	RPL11B
structural constituent of ribosome	YGR118W	RPS23A
structural constituent of ribosome	YGR214W	RPS0A
structural constituent of ribosome	YHL033C	RPL8A
structural constituent of ribosome	YHR021C	RPS27B
structural constituent of ribosome	YHR203C	RPS4B
structural constituent of ribosome	YIL052C	RPL34B
structural constituent of ribosome	YIL133C	RPL16A
structural constituent of ribosome	YJL136C	RPS21B
structural constituent of ribosome	YJL177W	RPL17B
structural constituent of ribosome	YJR145C	RPS4A
structural constituent of ribosome	YLL045C	RPL8B
structural constituent of ribosome	YML063W	RPS1B
structural constituent of ribosome	YMR121C	RPL15B
structural constituent of ribosome	YMR143W	RPS16A
structural constituent of ribosome	YMR230W	RPS10B
structural constituent of ribosome	YNL302C	RPS19B
structural constituent of ribosome	YPL079W	RPL21B
structural constituent of ribosome	YPL090C	RPS6A
structural constituent of ribosome	YPR043W	RPL43A
mitochondrion organization	YAL010C	MDM10
mitochondrion organization	YAL048C	GEM1
mitochondrion organization	YBL078C	ATG8
mitochondrion organization	YBL103C	RTG3
mitochondrion organization	YBR212W	NGR1
mitochondrion organization	YBR269C	SDH8
mitochondrion organization	YCR028C-A	RIM1
mitochondrion organization	YCR065W	HCM1
mitochondrion organization	YDL006W	PTC1
mitochondrion organization	YDL033C	SLM3
mitochondrion organization	YDL142C	CRD1
mitochondrion organization	YDR150W	NUM1
mitochondrion organization	YDR219C	MFB1
mitochondrion organization	YDR332W	IRC3
mitochondrion organization	YDR393W	SHE9
mitochondrion organization	YDR512C	EMI1
mitochondrion organization	YFL036W	RPO41
mitochondrion organization	YGL219C	MDM34
mitochondrion organization	YGR101W	PCP1
mitochondrion organization	YGR174C	CBP4
mitochondrion organization	YGR181W	TIM13
mitochondrion organization	YGR231C	PHB2
mitochondrion organization	YHR031C	RRM3
mitochondrion organization	YHR189W	PTH1
mitochondrion organization	YHR194W	MDM31
mitochondrion organization	YIL138C	TPM2
mitochondrion organization	YJL036W	SNX4
mitochondrion organization	YJR118C	ILM1
mitochondrion organization	YKL053C-A	MDM35
mitochondrion organization	YKL166C	TPK3
mitochondrion organization	YKR065C	PAM17
mitochondrion organization	YLL001W	DNM1
mitochondrion organization	YLL040C	VPS13
mitochondrion organization	YLR091W	GEP5
mitochondrion organization	YLR423C	ATG17
mitochondrion organization	YMR035W	IMP2
mitochondrion organization	YMR060C	SAM37
mitochondrion organization	YMR275C	BUL1
mitochondrion organization	YMR282C	AEP2
mitochondrion organization	YNL064C	YDJ1
mitochondrion organization	YNL070W	TOM7
mitochondrion organization	YNL079C	TPM1
mitochondrion organization	YNL315C	ATP11
mitochondrion organization	YNR020C	ATP23
mitochondrion organization	YOL009C	MDM12
mitochondrion organization	YOL027C	MDM38
mitochondrion organization	YOR027W	STI1
mitochondrion organization	YOR043W	WHI2
mitochondrion organization	YOR266W	PNT1
mitochondrion organization	YOR297C	TIM18
mitochondrion organization	YOR330C	MIP1
mitochondrion organization	YPL100W	ATG21
mitochondrion organization	YPR024W	YME1
mitochondrion organization	YPR140W	TAZ1
mitochondrial envelope	YAL010C	MDM10
mitochondrial envelope	YAL048C	GEM1
mitochondrial envelope	YBR238C	YBR238C
mitochondrial envelope	YBR291C	CTP1
mitochondrial envelope	YDR049W	VMS1
mitochondrial envelope	YDR155C	CPR1
mitochondrial envelope	YDR219C	MFB1
mitochondrial envelope	YDR393W	SHE9
mitochondrial envelope	YER019W	ISC1
mitochondrial envelope	YER031C	YPT31
mitochondrial envelope	YGL219C	MDM34
mitochondrial envelope	YGR086C	PIL1
mitochondrial envelope	YGR101W	PCP1
mitochondrial envelope	YGR174C	CBP4
mitochondrial envelope	YGR181W	TIM13
mitochondrial envelope	YGR231C	PHB2
mitochondrial envelope	YHR001W-A	QCR10
mitochondrial envelope	YHR194W	MDM31
mitochondrial envelope	YJL082W	IML2
mitochondrial envelope	YJL208C	NUC1
mitochondrial envelope	YJR117W	STE24
mitochondrial envelope	YKL053C-A	MDM35
mitochondrial envelope	YKL120W	OAC1
mitochondrial envelope	YKL212W	SAC1
mitochondrial envelope	YKR001C	VPS1
mitochondrial envelope	YKR042W	UTH1
mitochondrial envelope	YKR065C	PAM17
mitochondrial envelope	YLL001W	DNM1
mitochondrial envelope	YML001W	YPT7
mitochondrial envelope	YML008C	ERG6
mitochondrial envelope	YML013W	UBX2
mitochondrial envelope	YML048W	GSF2
mitochondrial envelope	YMR035W	IMP2
mitochondrial envelope	YMR038C	CCS1
mitochondrial envelope	YMR060C	SAM37
mitochondrial envelope	YNL070W	TOM7
mitochondrial envelope	YNR020C	ATP23
mitochondrial envelope	YNR041C	COQ2
mitochondrial envelope	YOL009C	MDM12
mitochondrial envelope	YOL027C	MDM38
mitochondrial envelope	YOR065W	CYT1
mitochondrial envelope	YOR089C	VPS21
mitochondrial envelope	YOR266W	PNT1
mitochondrial envelope	YOR297C	TIM18
mitochondrial envelope	YPL072W	UBP16
mitochondrial envelope	YPR024W	YME1
mitochondrial envelope	YPR140W	TAZ1
oxidoreductase activity	YBR159W	IFA38
oxidoreductase activity	YBR221C	PDB1
oxidoreductase activity	YCL033C	MXR2
oxidoreductase activity	YDL243C	AAD4
oxidoreductase activity	YDR096W	GIS1
oxidoreductase activity	YDR127W	ARO1
oxidoreductase activity	YDR297W	SUR2
oxidoreductase activity	YEL047C	FRD1
oxidoreductase activity	YER051W	JHD1
oxidoreductase activity	YER174C	GRX4
oxidoreductase activity	YER178W	PDA1
oxidoreductase activity	YFL018C	LPD1
oxidoreductase activity	YHR001W-A	QCR10
oxidoreductase activity	YHR179W	OYE2
oxidoreductase activity	YJR070C	LIA1
oxidoreductase activity	YJR119C	JHD2
oxidoreductase activity	YJR139C	HOM6
oxidoreductase activity	YLR056W	ERG3
oxidoreductase activity	YLR401C	DUS3
oxidoreductase activity	YLR450W	HMG2
oxidoreductase activity	YML028W	TSA1
oxidoreductase activity	YML075C	HMG1
oxidoreductase activity	YMR015C	ERG5
oxidoreductase activity	YMR058W	FET3
oxidoreductase activity	YMR272C	SCS7
oxidoreductase activity	YNL037C	IDH1
oxidoreductase activity	YNL229C	URE2
oxidoreductase activity	YNR060W	FRE4
oxidoreductase activity	YOR288C	MPD1
oxidoreductase activity	YPL113C	YPL113C
oxidoreductase activity	YPR167C	MET16
transmembrane transporter activity	YAL053W	FLC2
transmembrane transporter activity	YBR069C	TAT1
transmembrane transporter activity	YBR283C	SSH1
transmembrane transporter activity	YBR291C	CTP1
transmembrane transporter activity	YBR295W	PCA1
transmembrane transporter activity	YBR298C	MAL31
transmembrane transporter activity	YDL185W	VMA1
transmembrane transporter activity	YDR497C	ITR1
transmembrane transporter activity	YDR508C	GNP1
transmembrane transporter activity	YEL031W	SPF1
transmembrane transporter activity	YER166W	DNF1
transmembrane transporter activity	YFL011W	HXT10
transmembrane transporter activity	YGL167C	PMR1
transmembrane transporter activity	YGL255W	ZRT1
transmembrane transporter activity	YGR217W	CCH1
transmembrane transporter activity	YHR001W-A	QCR10
transmembrane transporter activity	YIL134W	FLX1
transmembrane transporter activity	YJL198W	PHO90
transmembrane transporter activity	YJL214W	HXT8
transmembrane transporter activity	YJR040W	GEF1
transmembrane transporter activity	YJR054W	KCH1
transmembrane transporter activity	YKL120W	OAC1
transmembrane transporter activity	YKR103W	NFT1
transmembrane transporter activity	YLL043W	FPS1
transmembrane transporter activity	YML038C	YMD8
transmembrane transporter activity	YML047C	PRM6
transmembrane transporter activity	YML123C	PHO84
transmembrane transporter activity	YMR054W	STV1
transmembrane transporter activity	YMR058W	FET3
transmembrane transporter activity	YNL070W	TOM7
transmembrane transporter activity	YNL270C	ALP1
transmembrane transporter activity	YNL291C	MID1
transmembrane transporter activity	YNR072W	HXT17
transmembrane transporter activity	YOL020W	TAT2
transmembrane transporter activity	YOR297C	TIM18
transmembrane transporter activity	YPL244C	HUT1
transferase activity	YAL023C	PMT2
transferase activity	YAR003W	SWD1
transferase activity	YAR018C	KIN3
transferase activity	YBL011W	SCT1
transferase activity	YBL024W	NCL1
transferase activity	YBL052C	SAS3
transferase activity	YBL082C	ALG3
transferase activity	YBL088C	TEL1
transferase activity	YBR015C	MNN2
transferase activity	YBR023C	CHS3
transferase activity	YBR034C	HMT1
transferase activity	YBR061C	TRM7
transferase activity	YBR082C	UBC4
transferase activity	YBR114W	RAD16
transferase activity	YBR126C	TPS1
transferase activity	YBR141C	BMT2
transferase activity	YBR175W	SWD3
transferase activity	YBR274W	CHK1
transferase activity	YBR278W	DPB3
transferase activity	YBR280C	SAF1
transferase activity	YBR281C	DUG2
transferase activity	YCL050C	APA1
transferase activity	YCR008W	SAT4
transferase activity	YCR014C	POL4
transferase activity	YCR020C-A	MAK31
transferase activity	YCR034W	ELO2
transferase activity	YCR036W	RBK1
transferase activity	YDL013W	SLX5
transferase activity	YDL025C	RTK1
transferase activity	YDL033C	SLM3
transferase activity	YDL052C	SLC1
transferase activity	YDL074C	BRE1
transferase activity	YDL093W	PMT5
transferase activity	YDL095W	PMT1
transferase activity	YDL142C	CRD1
transferase activity	YDL175C	AIR2
transferase activity	YDL190C	UFD2
transferase activity	YDL232W	OST4
transferase activity	YDR059C	UBC5
transferase activity	YDR072C	IPT1
transferase activity	YDR083W	RRP8
transferase activity	YDR092W	UBC13
transferase activity	YDR120C	TRM1
transferase activity	YDR121W	DPB4
transferase activity	YDR122W	KIN1
transferase activity	YDR126W	SWF1
transferase activity	YDR127W	ARO1
transferase activity	YDR131C	YDR131C
transferase activity	YDR156W	RPA14
transferase activity	YDR173C	ARG82
transferase activity	YDR176W	NGG1
transferase activity	YDR181C	SAS4
transferase activity	YDR245W	MNN10
transferase activity	YDR255C	RMD5
transferase activity	YDR257C	RKM4
transferase activity	YDR265W	PEX10
transferase activity	YDR266C	HEL2
transferase activity	YDR306C	YDR306C
transferase activity	YDR313C	PIB1
transferase activity	YDR315C	IPK1
transferase activity	YDR409W	SIZ1
transferase activity	YDR422C	SIP1
transferase activity	YDR435C	PPM1
transferase activity	YDR440W	DOT1
transferase activity	YDR448W	ADA2
transferase activity	YDR466W	PKH3
transferase activity	YDR469W	SDC1
transferase activity	YDR477W	SNF1
transferase activity	YDR490C	PKH1
transferase activity	YEL012W	UBC8
transferase activity	YEL053C	MAK10
transferase activity	YEL056W	HAT2
transferase activity	YER052C	HOM3
transferase activity	YER061C	CEM1
transferase activity	YER068W	MOT2
transferase activity	YER116C	SLX8
transferase activity	YER123W	YCK3
transferase activity	YER129W	SAK1
transferase activity	YFL030W	AGX1
transferase activity	YFL033C	RIM15
transferase activity	YFL036W	RPO41
transferase activity	YFR019W	FAB1
transferase activity	YFR036W	CDC26
transferase activity	YFR053C	HXK1
transferase activity	YGL058W	RAD6
transferase activity	YGL066W	SGF73
transferase activity	YGL084C	GUP1
transferase activity	YGL087C	MMS2
transferase activity	YGL115W	SNF4
transferase activity	YGL131C	SNT2
transferase activity	YGL141W	HUL5
transferase activity	YGL253W	HXK2
transferase activity	YGR003W	CUL3
transferase activity	YGR019W	UGA1
transferase activity	YGR092W	DBF2
transferase activity	YGR133W	PEX4
transferase activity	YGR157W	CHO2
transferase activity	YGR184C	UBR1
transferase activity	YGR188C	BUB1
transferase activity	YGR202C	PCT1
transferase activity	YGR203W	YCH1
transferase activity	YGR227W	DIE2
transferase activity	YGR252W	GCN5
transferase activity	YHL003C	LAG1
transferase activity	YHR025W	THR1
transferase activity	YHR030C	SLT2
transferase activity	YHR079C	IRE1
transferase activity	YHR082C	KSP1
transferase activity	YHR111W	UBA4
transferase activity	YHR115C	DMA1
transferase activity	YHR135C	YCK1
transferase activity	YHR207C	SET5
